"resultado","convocatoria","escalafon","sexo","disciplina_codigo","n"
"Otorgado","2021","Becas doctorales","F","KE1",74
"Otorgado","2021","Becas doctorales","F","KE2",13
"Otorgado","2021","Becas doctorales","F","KE3",18
"Otorgado","2021","Becas doctorales","F","KE4",8
"Otorgado","2021","Becas doctorales","F","KE5",60
"Otorgado","2021","Becas doctorales","F","KS1",20
"Otorgado","2021","Becas doctorales","F","KS2",37
"Otorgado","2021","Becas doctorales","F","KS3",7
"Otorgado","2021","Becas doctorales","F","KS4",19
"Otorgado","2021","Becas doctorales","F","KS5",51
"Otorgado","2021","Becas doctorales","F","KS6",8
"Otorgado","2021","Becas doctorales","F","KS7",40
"Otorgado","2021","Becas doctorales","F","KS8",11
"Otorgado","2021","Becas doctorales","F","KS9",23
"Otorgado","2021","Becas doctorales","F","KT1",28
"Otorgado","2021","Becas doctorales","M","KA1",32
"Otorgado","2021","Becas doctorales","M","KA2",26
"Otorgado","2021","Becas doctorales","M","KA3",18
"Otorgado","2021","Becas doctorales","M","KA4",14
"Otorgado","2021","Becas doctorales","M","KA5",15
"Otorgado","2021","Becas doctorales","M","KA6",17
"Otorgado","2021","Becas doctorales","M","KA7",23
"Otorgado","2021","Becas doctorales","M","KA8",13
"Otorgado","2021","Becas doctorales","M","KB1",22
"Otorgado","2021","Becas doctorales","M","KB2",48
"Otorgado","2021","Becas doctorales","M","KB3",26
"Otorgado","2021","Becas doctorales","M","KB4",8
"Otorgado","2021","Becas doctorales","M","KE1",52
"Otorgado","2021","Becas doctorales","M","KE2",16
"Otorgado","2021","Becas doctorales","M","KE3",53
"Otorgado","2021","Becas doctorales","M","KE4",8
"Otorgado","2021","Becas doctorales","M","KE5",42
"Otorgado","2021","Becas doctorales","M","KS1",15
"Otorgado","2021","Becas doctorales","M","KS2",8
"Otorgado","2021","Becas doctorales","M","KS3",17
"Otorgado","2021","Becas doctorales","M","KS4",16
"Otorgado","2021","Becas doctorales","M","KS5",25
"Otorgado","2021","Becas doctorales","M","KS6",9
"Otorgado","2021","Becas doctorales","M","KS7",19
"Otorgado","2021","Becas doctorales","M","KS8",2
"Otorgado","2021","Becas doctorales","M","KS9",9
"Otorgado","2021","Becas doctorales","M","KT1",30
"Otorgado","2021","Becas externas","F","KA1",4
"Otorgado","2021","Becas externas","F","KA5",1
"Otorgado","2021","Becas externas","F","KA6",1
"Otorgado","2021","Becas externas","F","KA7",2
"Otorgado","2021","Becas externas","F","KB1",2
"Otorgado","2021","Becas externas","F","KB2",2
"Otorgado","2021","Becas externas","F","KB3",1
"Otorgado","2021","Becas externas","F","KE1",2
"Otorgado","2021","Becas externas","F","KE5",4
"Otorgado","2021","Becas externas","F","KS1",1
"Otorgado","2021","Becas externas","F","KS3",1
"Otorgado","2021","Becas externas","F","KS4",1
"Otorgado","2021","Becas externas","F","KS5",1
"Otorgado","2021","Becas externas","F","KS7",1
"Otorgado","2021","Becas externas","F","KS8",2
"Otorgado","2021","Becas externas","F","KS9",1
"Otorgado","2021","Becas externas","F","KT1",1
"Otorgado","2021","Becas externas","F","ND",1
"Otorgado","2021","Becas externas","M","KA1",1
"Otorgado","2021","Becas externas","M","KA2",4
"Otorgado","2021","Becas externas","M","KA3",1
"Otorgado","2021","Becas externas","M","KA8",1
"Otorgado","2021","Becas externas","M","KB1",1
"Otorgado","2021","Becas externas","M","KB2",3
"Otorgado","2021","Becas externas","M","KB3",3
"Otorgado","2021","Becas externas","M","KB4",1
"Otorgado","2021","Becas externas","M","KE1",1
"Otorgado","2021","Becas externas","M","KE2",1
"Otorgado","2021","Becas externas","M","KE4",1
"Otorgado","2021","Becas externas","M","KE5",4
"Otorgado","2021","Becas externas","M","KS2",1
"Otorgado","2021","Becas externas","M","KS6",1
"Otorgado","2021","Becas externas","M","KS7",2
"Otorgado","2021","Becas externas","M","KT1",1
"Otorgado","2021","Becas externas","M","ND",5
"Otorgado","2021","Becas postdoctorales","F","KA1",28
"Otorgado","2021","Becas postdoctorales","F","KA2",6
"Otorgado","2021","Becas postdoctorales","F","KA3",16
"Otorgado","2021","Becas postdoctorales","F","KA4",2
"Otorgado","2021","Becas postdoctorales","F","KA5",16
"Otorgado","2021","Becas postdoctorales","F","KA6",15
"Otorgado","2021","Becas postdoctorales","F","KA7",21
"Otorgado","2021","Becas postdoctorales","F","KA8",17
"Otorgado","2021","Becas postdoctorales","F","KB1",36
"Otorgado","2021","Becas postdoctorales","F","KB2",51
"Otorgado","2021","Becas postdoctorales","F","KB3",23
"Otorgado","2021","Becas postdoctorales","F","KB4",13
"Otorgado","2021","Becas postdoctorales","F","KE1",50
"Otorgado","2021","Becas postdoctorales","F","KE2",5
"Otorgado","2021","Becas postdoctorales","F","KE3",11
"Otorgado","2021","Becas postdoctorales","F","KE4",6
"Otorgado","2021","Becas postdoctorales","F","KE5",19
"Otorgado","2021","Becas postdoctorales","F","KS1",10
"Otorgado","2021","Becas postdoctorales","F","KS2",19
"Otorgado","2021","Becas postdoctorales","F","KS3",5
"Otorgado","2021","Becas postdoctorales","F","KS4",15
"Otorgado","2021","Becas postdoctorales","F","KS5",36
"Otorgado","2021","Becas postdoctorales","F","KS6",1
"Otorgado","2021","Becas postdoctorales","F","KS7",14
"Otorgado","2021","Becas postdoctorales","F","KS8",7
"Otorgado","2021","Becas postdoctorales","F","KS9",16
"Otorgado","2021","Becas postdoctorales","F","KT1",10
"Otorgado","2021","Becas postdoctorales","M","KA1",16
"Otorgado","2021","Becas postdoctorales","M","KA2",13
"Otorgado","2021","Becas postdoctorales","M","KA3",7
"Otorgado","2021","Becas postdoctorales","M","KA4",11
"Otorgado","2021","Becas postdoctorales","M","KA5",14
"Otorgado","2021","Becas postdoctorales","M","KA6",13
"Otorgado","2021","Becas postdoctorales","M","KA7",11
"Otorgado","2021","Becas postdoctorales","M","KA8",5
"Otorgado","2021","Becas postdoctorales","M","KB1",16
"Otorgado","2021","Becas postdoctorales","M","KB2",36
"Otorgado","2021","Becas postdoctorales","M","KB3",14
"Otorgado","2021","Becas postdoctorales","M","KB4",3
"Otorgado","2021","Becas postdoctorales","M","KE1",32
"Otorgado","2021","Becas postdoctorales","M","KE2",6
"Otorgado","2021","Becas postdoctorales","M","KE3",23
"Otorgado","2021","Becas postdoctorales","M","KE4",7
"Otorgado","2021","Becas postdoctorales","M","KE5",35
"Otorgado","2021","Becas postdoctorales","M","KS1",7
"Otorgado","2021","Becas postdoctorales","M","KS2",6
"Otorgado","2021","Becas postdoctorales","M","KS3",12
"Otorgado","2021","Becas postdoctorales","M","KS4",16
"Otorgado","2021","Becas postdoctorales","M","KS5",15
"Otorgado","2021","Becas postdoctorales","M","KS6",7
"Otorgado","2021","Becas postdoctorales","M","KS7",11
"Otorgado","2021","Becas postdoctorales","M","KS8",3
"Otorgado","2021","Becas postdoctorales","M","KS9",3
"Otorgado","2021","Becas postdoctorales","M","KT1",4
"Otorgado","2021","Becas postdoctorales","X","KS5",1
"Otorgado","2021",NA,"F","KA1",7
"Otorgado","2021",NA,"F","KA2",1
"Otorgado","2021",NA,"F","KA3",2
"Otorgado","2021",NA,"F","KA5",3
"Otorgado","2021",NA,"F","KA6",3
"Otorgado","2021",NA,"F","KA7",2
"Otorgado","2021",NA,"F","KA8",4
"Otorgado","2021",NA,"F","KB1",13
"Otorgado","2021",NA,"F","KB2",6
"Otorgado","2021",NA,"F","KB3",12
"Otorgado","2021",NA,"F","KB4",2
"Otorgado","2021",NA,"F","KE1",7
"Otorgado","2021",NA,"F","KE3",1
"Otorgado","2021",NA,"F","KE4",1
"Otorgado","2021",NA,"F","KE5",4
"Otorgado","2021",NA,"F","KS1",2
"Otorgado","2021",NA,"F","KS2",11
"Otorgado","2021",NA,"F","KS3",2
"Otorgado","2021",NA,"F","KS4",7
"Otorgado","2021",NA,"F","KS5",10
"Otorgado","2021",NA,"F","KS6",1
"Otorgado","2021",NA,"F","KS7",10
"Otorgado","2021",NA,"F","KS8",1
"Otorgado","2021",NA,"F","KS9",6
"Otorgado","2021",NA,"F","KT1",2
"Otorgado","2021",NA,"M","KA1",4
"Otorgado","2021",NA,"M","KA2",1
"Otorgado","2021",NA,"M","KA3",1
"Otorgado","2021",NA,"M","KA4",3
"Otorgado","2021",NA,"M","KA5",1
"Otorgado","2021",NA,"M","KA7",1
"Otorgado","2021",NA,"M","KA8",2
"Otorgado","2021",NA,"M","KB1",9
"Otorgado","2021",NA,"M","KB2",6
"Otorgado","2021",NA,"M","KB3",7
"Otorgado","2021",NA,"M","KE1",3
"Otorgado","2021",NA,"M","KE2",2
"Otorgado","2021",NA,"M","KE3",1
"Otorgado","2021",NA,"M","KE5",10
"Otorgado","2021",NA,"M","KS1",2
"Otorgado","2021",NA,"M","KS2",5
"Otorgado","2021",NA,"M","KS3",2
"Otorgado","2021",NA,"M","KS4",6
"Otorgado","2021",NA,"M","KS5",3
"Otorgado","2021",NA,"M","KS6",1
"Otorgado","2021",NA,"M","KS7",7
"Otorgado","2021",NA,"M","KS9",1
"Otorgado","2022","Becas doctorales","F","KA1",47
"Otorgado","2022","Becas doctorales","F","KA2",8
"Otorgado","2022","Becas doctorales","F","KA3",16
"Otorgado","2022","Becas doctorales","F","KA4",4
"Otorgado","2022","Becas doctorales","F","KA5",24
"Otorgado","2022","Becas doctorales","F","KA6",15
"Otorgado","2022","Becas doctorales","F","KA7",46
"Otorgado","2022","Becas doctorales","F","KA8",42
"Otorgado","2022","Becas doctorales","F","KB1",55
"Otorgado","2022","Becas doctorales","F","KB2",88
"Otorgado","2022","Becas doctorales","F","KB3",57
"Otorgado","2022","Becas doctorales","F","KB4",22
"Otorgado","2022","Becas doctorales","F","KE1",65
"Otorgado","2022","Becas doctorales","F","KE2",11
"Otorgado","2022","Becas doctorales","F","KE3",20
"Otorgado","2022","Becas doctorales","F","KE4",7
"Otorgado","2022","Becas doctorales","F","KE5",46
"Otorgado","2022","Becas doctorales","F","KS1",17
"Otorgado","2022","Becas doctorales","F","KS10",20
"Otorgado","2022","Becas doctorales","F","KS2",35
"Otorgado","2022","Becas doctorales","F","KS3",12
"Otorgado","2022","Becas doctorales","F","KS4",32
"Otorgado","2022","Becas doctorales","F","KS5",45
"Otorgado","2022","Becas doctorales","F","KS6",6
"Otorgado","2022","Becas doctorales","F","KS7",20
"Otorgado","2022","Becas doctorales","F","KS8",15
"Otorgado","2022","Becas doctorales","F","KS9",17
"Otorgado","2022","Becas doctorales","F","KT1",13
"Otorgado","2022","Becas doctorales","M","KA1",23
"Otorgado","2022","Becas doctorales","M","KA2",30
"Otorgado","2022","Becas doctorales","M","KA3",10
"Otorgado","2022","Becas doctorales","M","KA4",15
"Otorgado","2022","Becas doctorales","M","KA5",14
"Otorgado","2022","Becas doctorales","M","KA6",17
"Otorgado","2022","Becas doctorales","M","KA7",22
"Otorgado","2022","Becas doctorales","M","KA8",13
"Otorgado","2022","Becas doctorales","M","KB1",18
"Otorgado","2022","Becas doctorales","M","KB2",48
"Otorgado","2022","Becas doctorales","M","KB3",27
"Otorgado","2022","Becas doctorales","M","KB4",9
"Otorgado","2022","Becas doctorales","M","KE1",48
"Otorgado","2022","Becas doctorales","M","KE2",19
"Otorgado","2022","Becas doctorales","M","KE3",61
"Otorgado","2022","Becas doctorales","M","KE4",13
"Otorgado","2022","Becas doctorales","M","KE5",50
"Otorgado","2022","Becas doctorales","M","KS1",18
"Otorgado","2022","Becas doctorales","M","KS10",5
"Otorgado","2022","Becas doctorales","M","KS2",14
"Otorgado","2022","Becas doctorales","M","KS3",15
"Otorgado","2022","Becas doctorales","M","KS4",23
"Otorgado","2022","Becas doctorales","M","KS5",29
"Otorgado","2022","Becas doctorales","M","KS6",8
"Otorgado","2022","Becas doctorales","M","KS7",10
"Otorgado","2022","Becas doctorales","M","KS8",5
"Otorgado","2022","Becas doctorales","M","KS9",9
"Otorgado","2022","Becas doctorales","M","KT1",15
"Otorgado","2022","Becas externas","F","KA1",1
"Otorgado","2022","Becas externas","F","KA3",1
"Otorgado","2022","Becas externas","F","KA7",2
"Otorgado","2022","Becas externas","F","KA8",1
"Otorgado","2022","Becas externas","F","KB1",2
"Otorgado","2022","Becas externas","F","KB2",1
"Otorgado","2022","Becas externas","F","KB3",1
"Otorgado","2022","Becas externas","F","KB4",2
"Otorgado","2022","Becas externas","F","KS2",2
"Otorgado","2022","Becas externas","F","KS3",1
"Otorgado","2022","Becas externas","F","KT1",1
"Otorgado","2022","Becas externas","M","KA3",1
"Otorgado","2022","Becas externas","M","KA8",1
"Otorgado","2022","Becas externas","M","KB1",1
"Otorgado","2022","Becas externas","M","KB2",1
"Otorgado","2022","Becas externas","M","KE1",2
"Otorgado","2022","Becas externas","M","KE2",1
"Otorgado","2022","Becas externas","M","KE3",2
"Otorgado","2022","Becas externas","M","KE5",2
"Otorgado","2022","Becas externas","M","KS3",1
"Otorgado","2022","Becas externas","M","KS4",2
"Otorgado","2022","Becas externas","M","KS5",1
"Otorgado","2022","Becas externas","M","KT1",1
"Otorgado","2022","Becas externas","M","ND",4
"Otorgado","2022","Becas postdoctorales","F","KA1",34
"Otorgado","2022","Becas postdoctorales","F","KA2",1
"Otorgado","2022","Becas postdoctorales","F","KA3",18
"Otorgado","2022","Becas postdoctorales","F","KA4",1
"Otorgado","2022","Becas postdoctorales","F","KA5",13
"Otorgado","2022","Becas postdoctorales","F","KA6",14
"Otorgado","2022","Becas postdoctorales","F","KA7",24
"Otorgado","2022","Becas postdoctorales","F","KA8",13
"Otorgado","2022","Becas postdoctorales","F","KB1",41
"Otorgado","2022","Becas postdoctorales","F","KB2",45
"Otorgado","2022","Becas postdoctorales","F","KB3",26
"Otorgado","2022","Becas postdoctorales","F","KB4",18
"Otorgado","2022","Becas postdoctorales","F","KE1",37
"Otorgado","2022","Becas postdoctorales","F","KE2",3
"Otorgado","2022","Becas postdoctorales","F","KE3",2
"Otorgado","2022","Becas postdoctorales","F","KE4",4
"Otorgado","2022","Becas postdoctorales","F","KE5",21
"Otorgado","2022","Becas postdoctorales","F","KS1",13
"Otorgado","2022","Becas postdoctorales","F","KS10",5
"Otorgado","2022","Becas postdoctorales","F","KS2",16
"Otorgado","2022","Becas postdoctorales","F","KS3",8
"Otorgado","2022","Becas postdoctorales","F","KS4",14
"Otorgado","2022","Becas postdoctorales","F","KS5",30
"Otorgado","2022","Becas postdoctorales","F","KS6",8
"Otorgado","2022","Becas postdoctorales","F","KS7",13
"Otorgado","2022","Becas postdoctorales","F","KS8",10
"Otorgado","2022","Becas postdoctorales","F","KS9",10
"Otorgado","2022","Becas postdoctorales","F","KT1",9
"Otorgado","2022","Becas postdoctorales","M","KA1",17
"Otorgado","2022","Becas postdoctorales","M","KA2",18
"Otorgado","2022","Becas postdoctorales","M","KA3",13
"Otorgado","2022","Becas postdoctorales","M","KA4",9
"Otorgado","2022","Becas postdoctorales","M","KA5",14
"Otorgado","2022","Becas postdoctorales","M","KA6",16
"Otorgado","2022","Becas postdoctorales","M","KA7",5
"Otorgado","2022","Becas postdoctorales","M","KA8",7
"Otorgado","2022","Becas postdoctorales","M","KB1",13
"Otorgado","2022","Becas postdoctorales","M","KB2",24
"Otorgado","2022","Becas postdoctorales","M","KB3",28
"Otorgado","2022","Becas postdoctorales","M","KB4",5
"Otorgado","2022","Becas postdoctorales","M","KE1",28
"Otorgado","2022","Becas postdoctorales","M","KE2",4
"Otorgado","2022","Becas postdoctorales","M","KE3",30
"Otorgado","2022","Becas postdoctorales","M","KE4",6
"Otorgado","2022","Becas postdoctorales","M","KE5",20
"Otorgado","2022","Becas postdoctorales","M","KS1",10
"Otorgado","2022","Becas postdoctorales","M","KS10",4
"Otorgado","2022","Becas postdoctorales","M","KS2",9
"Otorgado","2022","Becas postdoctorales","M","KS3",13
"Otorgado","2022","Becas postdoctorales","M","KS4",19
"Otorgado","2022","Becas postdoctorales","M","KS5",13
"Otorgado","2022","Becas postdoctorales","M","KS6",4
"Otorgado","2022","Becas postdoctorales","M","KS7",5
"Otorgado","2022","Becas postdoctorales","M","KS8",3
"Otorgado","2022","Becas postdoctorales","M","KS9",6
"Otorgado","2022","Becas postdoctorales","M","KT1",5
"Otorgado","2022",NA,"F","KA1",8
"Otorgado","2022",NA,"F","KA2",1
"Otorgado","2022",NA,"F","KA5",1
"Otorgado","2022",NA,"F","KA6",3
"Otorgado","2022",NA,"F","KA7",4
"Otorgado","2022",NA,"F","KA8",3
"Otorgado","2022",NA,"F","KB1",30
"Otorgado","2022",NA,"F","KB2",14
"Otorgado","2022",NA,"F","KB3",15
"Otorgado","2022",NA,"F","KB4",4
"Otorgado","2022",NA,"F","KE1",7
"Otorgado","2022",NA,"F","KE3",3
"Otorgado","2022",NA,"F","KE5",13
"Otorgado","2022",NA,"F","KS1",3
"Otorgado","2022",NA,"F","KS10",8
"Otorgado","2022",NA,"F","KS2",7
"Otorgado","2022",NA,"F","KS3",3
"Otorgado","2022",NA,"F","KS4",8
"Otorgado","2022",NA,"F","KS5",10
"Otorgado","2022",NA,"F","KS7",3
"Otorgado","2022",NA,"F","KS8",1
"Otorgado","2022",NA,"F","KS9",8
"Otorgado","2022",NA,"F","KT1",2
"Otorgado","2022",NA,"M","KA1",5
"Otorgado","2022",NA,"M","KA2",4
"Otorgado","2022",NA,"M","KA3",3
"Otorgado","2022",NA,"M","KA4",2
"Otorgado","2022",NA,"M","KA5",1
"Otorgado","2022",NA,"M","KA6",1
"Otorgado","2022",NA,"M","KA7",2
"Otorgado","2022",NA,"M","KA8",1
"Otorgado","2022",NA,"M","KB1",7
"Otorgado","2022",NA,"M","KB2",13
"Otorgado","2022",NA,"M","KB3",16
"Otorgado","2022",NA,"M","KB4",4
"Otorgado","2022",NA,"M","KE1",4
"Otorgado","2022",NA,"M","KE3",5
"Otorgado","2022",NA,"M","KE5",6
"Otorgado","2022",NA,"M","KS1",1
"Otorgado","2022",NA,"M","KS10",3
"Otorgado","2022",NA,"M","KS2",4
"Otorgado","2022",NA,"M","KS3",2
"Otorgado","2022",NA,"M","KS4",5
"Otorgado","2022",NA,"M","KS5",2
"Otorgado","2022",NA,"M","KS6",3
"Otorgado","2022",NA,"M","KS7",2
"Otorgado","2022",NA,"M","KS8",2
"Otorgado","2022",NA,"M","KS9",2
"Otorgado","2022",NA,"M","KT1",3
"Otorgado","2023","Becas doctorales","F","KA1",24
"Otorgado","2023","Becas doctorales","F","KA2",2
"Otorgado","2023","Becas doctorales","F","KA3",13
"Otorgado","2023","Becas doctorales","F","KA4",4
"Otorgado","2023","Becas doctorales","F","KA5",11
"Otorgado","2023","Becas doctorales","F","KA6",12
"Otorgado","2023","Becas doctorales","F","KA7",17
"Otorgado","2023","Becas doctorales","F","KA8",10
"Otorgado","2023","Becas doctorales","F","KB1",24
"Otorgado","2023","Becas doctorales","F","KB2",31
"Otorgado","2023","Becas doctorales","F","KB3",22
"Otorgado","2023","Becas doctorales","F","KB4",6
"Otorgado","2023","Becas doctorales","F","KE1",23
"Otorgado","2023","Becas doctorales","F","KE2",3
"Otorgado","2023","Becas doctorales","F","KE3",9
"Otorgado","2023","Becas doctorales","F","KE4",1
"Otorgado","2023","Becas doctorales","F","KE5",19
"Otorgado","2023","Becas doctorales","F","KS1",12
"Otorgado","2023","Becas doctorales","F","KS10",9
"Otorgado","2023","Becas doctorales","F","KS2",18
"Otorgado","2023","Becas doctorales","F","KS3",5
"Otorgado","2023","Becas doctorales","F","KS4",12
"Otorgado","2023","Becas doctorales","F","KS5",30
"Otorgado","2023","Becas doctorales","F","KS6",3
"Otorgado","2023","Becas doctorales","F","KS7",7
"Otorgado","2023","Becas doctorales","F","KS8",3
"Otorgado","2023","Becas doctorales","F","KS9",9
"Otorgado","2023","Becas doctorales","F","KT1",27
"Otorgado","2023","Becas doctorales","M","KA1",3
"Otorgado","2023","Becas doctorales","M","KA2",16
"Otorgado","2023","Becas doctorales","M","KA3",3
"Otorgado","2023","Becas doctorales","M","KA4",7
"Otorgado","2023","Becas doctorales","M","KA5",8
"Otorgado","2023","Becas doctorales","M","KA6",7
"Otorgado","2023","Becas doctorales","M","KA7",11
"Otorgado","2023","Becas doctorales","M","KA8",7
"Otorgado","2023","Becas doctorales","M","KB1",15
"Otorgado","2023","Becas doctorales","M","KB2",13
"Otorgado","2023","Becas doctorales","M","KB3",12
"Otorgado","2023","Becas doctorales","M","KB4",4
"Otorgado","2023","Becas doctorales","M","KE1",21
"Otorgado","2023","Becas doctorales","M","KE2",5
"Otorgado","2023","Becas doctorales","M","KE3",19
"Otorgado","2023","Becas doctorales","M","KE4",6
"Otorgado","2023","Becas doctorales","M","KE5",17
"Otorgado","2023","Becas doctorales","M","KS1",3
"Otorgado","2023","Becas doctorales","M","KS10",5
"Otorgado","2023","Becas doctorales","M","KS2",3
"Otorgado","2023","Becas doctorales","M","KS3",3
"Otorgado","2023","Becas doctorales","M","KS4",11
"Otorgado","2023","Becas doctorales","M","KS5",5
"Otorgado","2023","Becas doctorales","M","KS6",3
"Otorgado","2023","Becas doctorales","M","KS8",2
"Otorgado","2023","Becas doctorales","M","KS9",3
"Otorgado","2023","Becas doctorales","M","KT1",22
